L3(도메인),[AS-IS] L5 Name,[AS-IS] L6 Name,Activity_ID,[TO-BE] L5 Name,[TO-BE] L6 Name,Cadence,Output Type,Change_Type,Change_Note
제도,승인자/부서장 매핑 확정/변경,부서장 매핑 확정,V2-L6-0512,승인자/부서장 매핑 확정/변경,중간 승인자/부서장 매핑 확정/변경 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,승인자/부서장 매핑 확정/변경,변경 요청 접수 로그 생성,V2-L6-0513,승인자/부서장 매핑 확정/변경,중간 승인자/부서장 매핑 확정/변경 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,승인자/부서장 매핑 확정/변경,승인자 확정,V2-L6-0514,승인자/부서장 매핑 확정/변경,승인자 확정,상시,approval_doc,유지,원본 명칭/구조 유지
제도,승인자/부서장 매핑 확정/변경,승인자 발송,V2-L6-0515,승인자/부서장 매핑 확정/변경,승인자 발송,상시,notification_doc,유지,원본 명칭/구조 유지
제도,승인자/부서장 매핑 확정/변경,변경 심사의결서 확정,V2-L6-0516,승인자/부서장 매핑 확정/변경,변경 심사의결서 확정,상시,approval_doc,유지,원본 명칭/구조 유지
제도,승인자/부서장 매핑 확정/변경,변경 결과통보서 발송,V2-L6-0517,승인자/부서장 매핑 확정/변경,변경 결과통보서 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,업적평가 운영 / 임직원 소통,업적평가 운영 생성,V2-L6-0518,업적평가 운영 / 임직원 소통,업적평가  / 임직원 소통 기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,업적평가 운영 / 임직원 소통,임직원 소통 요청 접수 로그 생성,V2-L6-0519,업적평가 운영 / 임직원 소통,중간 업적평가  / 임직원 소통 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,업적평가 운영 / 임직원 소통,업적평가 운영 확정,V2-L6-0520,업적평가 운영 / 임직원 소통,중간 업적평가  / 임직원 소통 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,업적평가 운영 / 임직원 소통,업적평가 운영 발송,V2-L6-0521,업적평가 운영 / 임직원 소통,업적평가 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,업적평가 운영 / 임직원 소통,임직원 소통 심사의결서 확정,V2-L6-0522,업적평가 운영 / 임직원 소통,임직원 소통 심사의결서 확정,상시,approval_doc,유지,원본 명칭/구조 유지
제도,업적평가 운영 / 임직원 소통,임직원 소통 결과통보서 발송,V2-L6-0523,업적평가 운영 / 임직원 소통,임직원 소통 결과통보서 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,후속 조치,후속 조치 요청 접수 로그 생성,V2-L6-0533,후속 조치,후속 조치 기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,후속 조치,후속 조치 심사의결서 확정,V2-L6-0534,후속 조치,후속 조치 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,후속 조치,후속 조치 결과통보서 발송,V2-L6-0535,후속 조치,후속 조치 결과 통보 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,가이드 수립/배포 및 시스템 준비,가이드 수립 생성,V2-L6-0536,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,가이드 수립/배포 및 시스템 준비,배포 생성,V2-L6-0537,가이드 수립/배포 및 시스템 준비,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,가이드 수립/배포 및 시스템 준비,시스템 준비 요청 접수 로그 생성,V2-L6-0538,가이드 수립/배포 및 시스템 준비,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,가이드 수립/배포 및 시스템 준비,가이드 수립 확정,V2-L6-0539,가이드 수립/배포 및 시스템 준비,가이드 수립 확정,상시,approval_doc,유지,원본 명칭/구조 유지
제도,가이드 수립/배포 및 시스템 준비,가이드 수립 발송,V2-L6-0540,가이드 수립/배포 및 시스템 준비,가이드 수립 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,가이드 수립/배포 및 시스템 준비,시스템 준비 심사의결서 확정,V2-L6-0541,가이드 수립/배포 및 시스템 준비,시스템 준비 심사의결서 확정,상시,approval_doc,유지,원본 명칭/구조 유지
제도,가이드 수립/배포 및 시스템 준비,배포 확정,V2-L6-0542,가이드 수립/배포 및 시스템 준비,배포 확정,상시,approval_doc,유지,원본 명칭/구조 유지
제도,가이드 수립/배포 및 시스템 준비,배포 발송,V2-L6-0543,가이드 수립/배포 및 시스템 준비,배포 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,가이드 수립/배포 및 시스템 준비,시스템 준비 결과통보서 발송,V2-L6-0544,가이드 수립/배포 및 시스템 준비,시스템 준비 결과통보서 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,결과 분석/보고 및 결과 안내,결과 분석 생성,V2-L6-0565,결과 분석/보고 및 결과 안내,결과 분석/보고 및 결과 안내 기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,결과 분석/보고 및 결과 안내,보고 생성,V2-L6-0566,결과 분석/보고 및 결과 안내,중간 결과 분석/보고 및 결과 안내 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,결과 분석/보고 및 결과 안내,결과 안내 요청 접수 로그 생성,V2-L6-0567,결과 분석/보고 및 결과 안내,중간 결과 분석/보고 및 결과 안내 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,결과 분석/보고 및 결과 안내,결과 분석 확정,V2-L6-0568,결과 분석/보고 및 결과 안내,결과 분석 확정,상시,approval_doc,유지,원본 명칭/구조 유지
제도,결과 분석/보고 및 결과 안내,결과 분석 발송,V2-L6-0569,결과 분석/보고 및 결과 안내,결과 분석 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,결과 분석/보고 및 결과 안내,결과 안내 심사의결서 확정,V2-L6-0570,결과 분석/보고 및 결과 안내,결과 안내 심사의결서 확정,상시,approval_doc,유지,원본 명칭/구조 유지
제도,결과 분석/보고 및 결과 안내,보고 확정,V2-L6-0571,결과 분석/보고 및 결과 안내,보고 확정,상시,approval_doc,유지,원본 명칭/구조 유지
제도,결과 분석/보고 및 결과 안내,보고 발송,V2-L6-0572,결과 분석/보고 및 결과 안내,보고 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,결과 분석/보고 및 결과 안내,결과 안내 결과통보서 발송,V2-L6-0573,결과 분석/보고 및 결과 안내,결과 안내 결과통보서 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,대상자 확정/변경 (예외자/사유 확인),대상자 확정,V2-L6-0545,대상자 확정/변경 (예외자/사유 확인),대상자 확정/변경 (예외자/사유 확인) 기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,대상자 확정/변경 (예외자/사유 확인),변경 (예외자 생성,V2-L6-0546,대상자 확정/변경 (예외자/사유 확인),중간 대상자 확정/변경 (예외자/사유 확인) 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,대상자 확정/변경 (예외자/사유 확인),사유 확인) 요청 접수 로그 생성,V2-L6-0547,대상자 확정/변경 (예외자/사유 확인),중간 대상자 확정/변경 (예외자/사유 확인) 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,대상자 확정/변경 (예외자/사유 확인),변경 (예외자 확정,V2-L6-0548,대상자 확정/변경 (예외자/사유 확인),변경 (예외자 확정,상시,approval_doc,유지,원본 명칭/구조 유지
제도,대상자 확정/변경 (예외자/사유 확인),변경 (예외자 발송,V2-L6-0549,대상자 확정/변경 (예외자/사유 확인),변경 (예외자 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,대상자 확정/변경 (예외자/사유 확인),사유 확인) 심사의결서 확정,V2-L6-0550,대상자 확정/변경 (예외자/사유 확인),사유 확인) 심사의결서 확정,상시,approval_doc,유지,원본 명칭/구조 유지
제도,대상자 확정/변경 (예외자/사유 확인),사유 확인) 결과통보서 발송,V2-L6-0551,대상자 확정/변경 (예외자/사유 확인),사유 확인) 결과통보서 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,승인자/부서장 매핑 확정/변경,승인자 생성,V2-L6-0552,승인자/부서장 매핑 확정/변경,승인자/부서장 매핑 확정/변경 기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,승인자/부서장 매핑 확정/변경,부서장 매핑 확정,V2-L6-0553,승인자/부서장 매핑 확정/변경,중간 승인자/부서장 매핑 확정/변경 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,승인자/부서장 매핑 확정/변경,변경 요청 접수 로그 생성,V2-L6-0554,승인자/부서장 매핑 확정/변경,중간 승인자/부서장 매핑 확정/변경 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,승인자/부서장 매핑 확정/변경,승인자 확정,V2-L6-0555,승인자/부서장 매핑 확정/변경,승인자 확정,상시,approval_doc,유지,원본 명칭/구조 유지
제도,승인자/부서장 매핑 확정/변경,승인자 발송,V2-L6-0556,승인자/부서장 매핑 확정/변경,승인자 발송,상시,notification_doc,유지,원본 명칭/구조 유지
제도,승인자/부서장 매핑 확정/변경,변경 심사의결서 확정,V2-L6-0557,승인자/부서장 매핑 확정/변경,변경 심사의결서 확정,상시,approval_doc,유지,원본 명칭/구조 유지
제도,승인자/부서장 매핑 확정/변경,변경 결과통보서 발송,V2-L6-0558,승인자/부서장 매핑 확정/변경,변경 결과통보서 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,역량진단 운영 및 임직원 소통,역량진단 운영 생성,V2-L6-0559,역량진단 운영 및 임직원 소통,역량진단  및 임직원 소통 기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,역량진단 운영 및 임직원 소통,역량진단 운영 확정,V2-L6-0560,역량진단 운영 및 임직원 소통,중간 역량진단  및 임직원 소통 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,역량진단 운영 및 임직원 소통,임직원 소통 요청 접수 로그 생성,V2-L6-0561,역량진단 운영 및 임직원 소통,중간 역량진단  및 임직원 소통 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,역량진단 운영 및 임직원 소통,임직원 소통 심사의결서 확정,V2-L6-0562,역량진단 운영 및 임직원 소통,임직원 소통 심사의결서 확정,상시,approval_doc,유지,원본 명칭/구조 유지
제도,역량진단 운영 및 임직원 소통,역량진단 운영 발송,V2-L6-0563,역량진단 운영 및 임직원 소통,역량진단 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,역량진단 운영 및 임직원 소통,임직원 소통 결과통보서 발송,V2-L6-0564,역량진단 운영 및 임직원 소통,임직원 소통 결과통보서 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,가이드 수립/배포 및 시스템 준비,가이드 수립 생성,V2-L6-0612,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
제도,가이드 수립/배포 및 시스템 준비,배포 생성,V2-L6-0613,가이드 수립/배포 및 시스템 준비,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
