[AS-IS] L3,[AS-IS] L4,[AS-IS] L5,[AS-IS] L6,[TO-BE] L3,[TO-BE] L4,[TO-BE] L5,[TO-BE] L6,추천 주체,전략 사유
제도,계약직/변호사 관리,표준/개별연봉 계약직 관리,계약직 운영기준 관리,제도,계약직/변호사 관리,표준/개별연봉 계약직 관리,계약직 운영기준 관리 요청 접수 완료,Digital Worker,시스템상 요청 내역 접수
제도,계약직/변호사 관리,표준/개별연봉 계약직 관리,계약직 운영기준 관리,제도,계약직/변호사 관리,표준/개별연봉 계약직 관리,계약직 운영기준 관리 현장 조치 완료,SSC,물리적/육안 작업이 필요한 행정 지원 패키지 이관
제도,계약직/변호사 관리,표준/개별연봉 계약직 관리,재계약 처우 결정,제도,계약직/변호사 관리,표준/개별연봉 계약직 관리,재계약 처우 결정 검토 완료,Digital Worker,기본 요건에 대한 1차 시스템/RPA 검토
제도,계약직/변호사 관리,표준/개별연봉 계약직 관리,재계약 처우 결정,제도,계약직/변호사 관리,표준/개별연봉 계약직 관리,재계약 처우 결정 결과 확정,HR,결과물에 대한 최종 책임 및 의사결정
제도,계약직/변호사 관리,표준/개별연봉 계약직 관리,대상자 확정/변경 (예외자/사유 확인),제도,계약직/변호사 관리,표준/개별연봉 계약직 관리,대상자 확정/변경 (예외자/사유 확인) 검토 완료,Digital Worker,기본 요건에 대한 1차 시스템/RPA 검토
제도,계약직/변호사 관리,표준/개별연봉 계약직 관리,대상자 확정/변경 (예외자/사유 확인),제도,계약직/변호사 관리,표준/개별연봉 계약직 관리,대상자 확정/변경 (예외자/사유 확인) 결과 확정,HR,결과물에 대한 최종 책임 및 의사결정
제도,계약직/변호사 관리,국내/해외/IP 변호사 관리,계약서 관리,제도,계약직/변호사 관리,국내/해외/IP 변호사 관리,계약서 관리 요청 접수 완료,Digital Worker,시스템상 요청 내역 접수
제도,계약직/변호사 관리,국내/해외/IP 변호사 관리,계약서 관리,제도,계약직/변호사 관리,국내/해외/IP 변호사 관리,계약서 관리 현장 조치 완료,SSC,물리적/육안 작업이 필요한 행정 지원 패키지 이관
제도,계약직/변호사 관리,국내/해외/IP 변호사 관리,계약직 운영기준 관리,제도,계약직/변호사 관리,국내/해외/IP 변호사 관리,계약직 운영기준 관리 요청 접수 완료,Digital Worker,시스템상 요청 내역 접수
제도,계약직/변호사 관리,국내/해외/IP 변호사 관리,계약직 운영기준 관리,제도,계약직/변호사 관리,국내/해외/IP 변호사 관리,계약직 운영기준 관리 현장 조치 완료,SSC,물리적/육안 작업이 필요한 행정 지원 패키지 이관
제도,계약직/변호사 관리,국내/해외/IP 변호사 관리,재계약 처우 결정,제도,계약직/변호사 관리,국내/해외/IP 변호사 관리,재계약 처우 결정 검토 완료,Digital Worker,기본 요건에 대한 1차 시스템/RPA 검토
제도,계약직/변호사 관리,국내/해외/IP 변호사 관리,재계약 처우 결정,제도,계약직/변호사 관리,국내/해외/IP 변호사 관리,재계약 처우 결정 결과 확정,HR,결과물에 대한 최종 책임 및 의사결정
제도,계약직/변호사 관리,국내/해외/IP 변호사 관리,대상자 확정/변경 (예외자/사유 확인),제도,계약직/변호사 관리,국내/해외/IP 변호사 관리,대상자 확정/변경 (예외자/사유 확인) 검토 완료,Digital Worker,기본 요건에 대한 1차 시스템/RPA 검토
제도,계약직/변호사 관리,국내/해외/IP 변호사 관리,대상자 확정/변경 (예외자/사유 확인),제도,계약직/변호사 관리,국내/해외/IP 변호사 관리,대상자 확정/변경 (예외자/사유 확인) 결과 확정,HR,결과물에 대한 최종 책임 및 의사결정
교육,진단/검정,실시계획 수립,진단/검정 실시계획 수립,교육,진단/검정,실시계획 수립,진단/검정 실시계획 수립 자료 수집 완료,Digital Worker,과거 이력 및 관련 데이터 수집
교육,진단/검정,실시계획 수립,진단/검정 실시계획 수립,교육,진단/검정,실시계획 수립,진단/검정 실시계획 수립 최종안 확정,HR,기획안 최종 의사결정
교육,진단/검정,실시계획 수립,진단/검정 대상 확정,교육,진단/검정,실시계획 수립,진단/검정 대상 확정 검토 완료,Digital Worker,기본 요건에 대한 1차 시스템/RPA 검토
교육,진단/검정,실시계획 수립,진단/검정 대상 확정,교육,진단/검정,실시계획 수립,진단/검정 대상 확정 결과 확정,HR,결과물에 대한 최종 책임 및 의사결정
교육,진단/검정,진단/검정 문항 분석 및 개발,진단/검정 문항 분석,교육,진단/검정,진단/검정 문항 분석 및 개발,진단/검정 문항 분석 검토 완료,Digital Worker,기본 요건에 대한 1차 시스템/RPA 검토
교육,진단/검정,진단/검정 문항 분석 및 개발,진단/검정 문항 분석,교육,진단/검정,진단/검정 문항 분석 및 개발,진단/검정 문항 분석 결과 확정,HR,결과물에 대한 최종 책임 및 의사결정
교육,진단/검정,진단/검정 문항 분석 및 개발,진단/검정 문항 개발,교육,진단/검정,진단/검정 문항 분석 및 개발,진단/검정 문항 개발 검토 완료,Digital Worker,기본 요건에 대한 1차 시스템/RPA 검토
교육,진단/검정,진단/검정 문항 분석 및 개발,진단/검정 문항 개발,교육,진단/검정,진단/검정 문항 분석 및 개발,진단/검정 문항 개발 결과 확정,HR,결과물에 대한 최종 책임 및 의사결정
교육,진단/검정,진단/검정 운영 및 평가,진단/검정 운영,교육,진단/검정,진단/검정 운영 및 평가,진단/검정 운영 검토 완료,Digital Worker,기본 요건에 대한 1차 시스템/RPA 검토
교육,진단/검정,진단/검정 운영 및 평가,진단/검정 운영,교육,진단/검정,진단/검정 운영 및 평가,진단/검정 운영 결과 확정,HR,결과물에 대한 최종 책임 및 의사결정
교육,진단/검정,진단/검정 운영 및 평가,진단/검정 평가,교육,진단/검정,진단/검정 운영 및 평가,진단/검정 평가 검토 완료,Digital Worker,기본 요건에 대한 1차 시스템/RPA 검토
교육,진단/검정,진단/검정 운영 및 평가,진단/검정 평가,교육,진단/검정,진단/검정 운영 및 평가,진단/검정 평가 결과 확정,HR,결과물에 대한 최종 책임 및 의사결정
교육,진단/검정,결과 분석/확정/보고,진단/검정 결과 분석,교육,진단/검정,결과 분석/확정/보고,진단/검정 결과 분석 검토 완료,Digital Worker,기본 요건에 대한 1차 시스템/RPA 검토
교육,진단/검정,결과 분석/확정/보고,진단/검정 결과 분석,교육,진단/검정,결과 분석/확정/보고,진단/검정 결과 분석 결과 확정,HR,결과물에 대한 최종 책임 및 의사결정
교육,진단/검정,결과 분석/확정/보고,진단/검정 결과 확정,교육,진단/검정,결과 분석/확정/보고,진단/검정 결과 확정 검토 완료,Digital Worker,기본 요건에 대한 1차 시스템/RPA 검토
교육,진단/검정,결과 분석/확정/보고,진단/검정 결과 확정,교육,진단/검정,결과 분석/확정/보고,진단/검정 결과 확정 결과 확정,HR,결과물에 대한 최종 책임 및 의사결정
교육,진단/검정,결과 분석/확정/보고,진단/검정 결과 보고,교육,진단/검정,결과 분석/확정/보고,진단/검정 결과 보고 검토 완료,Digital Worker,기본 요건에 대한 1차 시스템/RPA 검토
교육,진단/검정,결과 분석/확정/보고,진단/검정 결과 보고,교육,진단/검정,결과 분석/확정/보고,진단/검정 결과 보고 결과 확정,HR,결과물에 대한 최종 책임 및 의사결정
교육,진단/검정,결과 분석/확정/보고,진단/검정 결과 반영,교육,진단/검정,결과 분석/확정/보고,진단/검정 결과 반영 ERP 시스템 등록,Digital Worker,결정된 데이터를 시스템에 기계적 반영
교육,진단/검정,결과 분석/확정/보고,격려금 지급,교육,진단/검정,결과 분석/확정/보고,격려금 지급 검토 완료,Digital Worker,기본 요건에 대한 1차 시스템/RPA 검토
교육,진단/검정,결과 분석/확정/보고,격려금 지급,교육,진단/검정,결과 분석/확정/보고,격려금 지급 결과 확정,HR,결과물에 대한 최종 책임 및 의사결정
교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,이러닝 컨텐츠 소싱,교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,이러닝 컨텐츠 소싱 검토 완료,Digital Worker,기본 요건에 대한 1차 시스템/RPA 검토
교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,이러닝 컨텐츠 소싱,교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,이러닝 컨텐츠 소싱 결과 확정,HR,결과물에 대한 최종 책임 및 의사결정
교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,이러닝 컨텐츠 관리,교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,이러닝 컨텐츠 관리 요청 접수 완료,Digital Worker,시스템상 요청 내역 접수
교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,이러닝 컨텐츠 관리,교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,이러닝 컨텐츠 관리 현장 조치 완료,SSC,물리적/육안 작업이 필요한 행정 지원 패키지 이관
교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,이러닝 컨텐츠 큐레이션,교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,이러닝 컨텐츠 큐레이션 검토 완료,Digital Worker,기본 요건에 대한 1차 시스템/RPA 검토
교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,이러닝 컨텐츠 큐레이션,교육,플랫폼,이러닝 컨텐츠 소싱/관리 및 큐레이션,이러닝 컨텐츠 큐레이션 결과 확정,HR,결과물에 대한 최종 책임 및 의사결정
교육,양성,선발 규모/선발 전략 수립,양성 선발 규모 확정,교육,양성,선발 규모/선발 전략 수립,양성 선발 규모 확정 검토 완료,Digital Worker,기본 요건에 대한 1차 시스템/RPA 검토
교육,양성,선발 규모/선발 전략 수립,양성 선발 규모 확정,교육,양성,선발 규모/선발 전략 수립,양성 선발 규모 확정 결과 확정,HR,결과물에 대한 최종 책임 및 의사결정
교육,양성,선발 규모/선발 전략 수립,양성 분야 확정,교육,양성,선발 규모/선발 전략 수립,양성 분야 확정 검토 완료,Digital Worker,기본 요건에 대한 1차 시스템/RPA 검토
교육,양성,선발 규모/선발 전략 수립,양성 분야 확정,교육,양성,선발 규모/선발 전략 수립,양성 분야 확정 결과 확정,HR,결과물에 대한 최종 책임 및 의사결정
교육,양성,선발 규모/선발 전략 수립,양성 선발전략 수립,교육,양성,선발 규모/선발 전략 수립,양성 선발전략 수립 자료 수집 완료,Digital Worker,과거 이력 및 관련 데이터 수집
교육,양성,선발 규모/선발 전략 수립,양성 선발전략 수립,교육,양성,선발 규모/선발 전략 수립,양성 선발전략 수립 최종안 확정,HR,기획안 최종 의사결정
교육,양성,선발 전형 운영,후보군 선발,교육,양성,선발 전형 운영,후보군 선발 검토 완료,Digital Worker,기본 요건에 대한 1차 시스템/RPA 검토
교육,양성,선발 전형 운영,후보군 선발,교육,양성,선발 전형 운영,후보군 선발 결과 확정,HR,결과물에 대한 최종 책임 및 의사결정
교육,양성,선발 전형 운영,선발관련 안내,교육,양성,선발 전형 운영,선발관련 안내 문구 확정,HR,안내/공지할 내용의 초안 컨펌
교육,양성,선발 전형 운영,선발관련 안내,교육,양성,선발 전형 운영,선발관련 안내 시스템 발송,Digital Worker,일괄 메일/메시지 발송 작업
교육,양성,선발 전형 운영,서류 심사,교육,양성,선발 전형 운영,서류 심사 일정 확정,HR,일정 및 방식에 대한 의사결정
교육,양성,선발 전형 운영,서류 심사,교육,양성,선발 전형 운영,서류 심사 안내 메일 발송,Digital Worker,대상자 대량 안내 발송
교육,양성,선발 전형 운영,서류 심사,교육,양성,선발 전형 운영,서류 심사 결과 확정,HR,면접/심사 결과에 대한 정성적 판단
교육,양성,선발 전형 운영,면접 심사,교육,양성,선발 전형 운영,면접 심사 일정 확정,HR,일정 및 방식에 대한 의사결정
교육,양성,선발 전형 운영,면접 심사,교육,양성,선발 전형 운영,면접 심사 안내 메일 발송,Digital Worker,대상자 대량 안내 발송
