[Origin] L5 Name,[Origin] L6 Name,Activity_ID,[Current] L5 Name,[Current] L6 Name,Cadence,Output Type,Change_Logic,L3(도메인)
가이드 수립/배포 및 시스템 준비,팀/대직무별 Ground Rule 수립,V2-L6-0537,가이드 수립/배포 및 시스템 준비,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,상시,analysis_report,단일 프로세스를 9단계 성과활동으로 분해,제도
가이드 수립/배포 및 시스템 준비,팀/대직무별 Ground Rule 수립,V2-L6-0538,가이드 수립/배포 및 시스템 준비,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,상시,analysis_report,단일 프로세스를 9단계 성과활동으로 분해,제도
가이드 수립/배포 및 시스템 준비,역량진단 운영 기조,V2-L6-0539,가이드 수립/배포 및 시스템 준비,가이드 수립 확정,상시,approval_doc,단일 프로세스를 9단계 성과활동으로 분해,제도
가이드 수립/배포 및 시스템 준비,역량진단 운영 기조,V2-L6-0540,가이드 수립/배포 및 시스템 준비,가이드 수립 발송 완료,상시,notification_doc,단일 프로세스를 9단계 성과활동으로 분해,제도
가이드 수립/배포 및 시스템 준비,역량진단 운영 기조,V2-L6-0541,가이드 수립/배포 및 시스템 준비,시스템 준비 심사의결서 확정,상시,approval_doc,단일 프로세스를 9단계 성과활동으로 분해,제도
가이드 수립/배포 및 시스템 준비,"부서원, 부서장 가이드 검토/작성",V2-L6-0542,가이드 수립/배포 및 시스템 준비,배포 확정,상시,approval_doc,단일 프로세스를 9단계 성과활동으로 분해,제도
가이드 수립/배포 및 시스템 준비,"부서원, 부서장 가이드 검토/작성",V2-L6-0543,가이드 수립/배포 및 시스템 준비,배포 발송 완료,상시,notification_doc,단일 프로세스를 9단계 성과활동으로 분해,제도
가이드 수립/배포 및 시스템 준비,"부서원, 부서장 가이드 검토/작성",V2-L6-0544,가이드 수립/배포 및 시스템 준비,시스템 준비 결과통보서 발송 완료,상시,notification_doc,단일 프로세스를 9단계 성과활동으로 분해,제도
결과 분석/보고 및 결과 안내,진단 결과 분석,V2-L6-0565,결과 분석/보고 및 결과 안내,결과 분석/보고 및 결과 안내 기준서 확정,상시,approval_doc,단일 프로세스를 9단계 성과활동으로 분해,제도
결과 분석/보고 및 결과 안내,진단 결과 분석,V2-L6-0566,결과 분석/보고 및 결과 안내,중간 결과 분석/보고 및 결과 안내 결과표 등록,상시,analysis_report,단일 프로세스를 9단계 성과활동으로 분해,제도
결과 분석/보고 및 결과 안내,진단 결과 분석,V2-L6-0567,결과 분석/보고 및 결과 안내,중간 결과 분석/보고 및 결과 안내 결과표 등록,상시,analysis_report,단일 프로세스를 9단계 성과활동으로 분해,제도
결과 분석/보고 및 결과 안내,고과요건 충족자 중 미충족자 확인,V2-L6-0568,결과 분석/보고 및 결과 안내,결과 분석 확정,상시,approval_doc,단일 프로세스를 9단계 성과활동으로 분해,제도
결과 분석/보고 및 결과 안내,고과요건 충족자 중 미충족자 확인,V2-L6-0569,결과 분석/보고 및 결과 안내,결과 분석 발송 완료,상시,notification_doc,단일 프로세스를 9단계 성과활동으로 분해,제도
결과 분석/보고 및 결과 안내,미완료 부서장 최종 독려,V2-L6-0570,결과 분석/보고 및 결과 안내,결과 안내 심사의결서 확정,상시,approval_doc,단일 프로세스를 9단계 성과활동으로 분해,제도
결과 분석/보고 및 결과 안내,미완료 부서장 최종 독려,V2-L6-0571,결과 분석/보고 및 결과 안내,보고 확정,상시,approval_doc,단일 프로세스를 9단계 성과활동으로 분해,제도
결과 분석/보고 및 결과 안내,결과 안내,V2-L6-0572,결과 분석/보고 및 결과 안내,보고 발송 완료,상시,notification_doc,단일 프로세스를 9단계 성과활동으로 분해,제도
결과 분석/보고 및 결과 안내,결과 안내,V2-L6-0573,결과 분석/보고 및 결과 안내,결과 안내 결과통보서 발송 완료,상시,notification_doc,단일 프로세스를 9단계 성과활동으로 분해,제도
대상자 확정/변경 (예외자/사유 확인),예외자 및 기타 사유 점검,V2-L6-0545,대상자 확정/변경 (예외자/사유 확인),대상자 확정/변경 (예외자/사유 확인) 기준서 확정,상시,approval_doc,단일 프로세스를 7단계 성과활동으로 분해,제도
대상자 확정/변경 (예외자/사유 확인),예외자 및 기타 사유 점검,V2-L6-0546,대상자 확정/변경 (예외자/사유 확인),중간 대상자 확정/변경 (예외자/사유 확인) 결과표 등록,상시,analysis_report,단일 프로세스를 7단계 성과활동으로 분해,제도
대상자 확정/변경 (예외자/사유 확인),예외자 및 기타 사유 점검,V2-L6-0547,대상자 확정/변경 (예외자/사유 확인),중간 대상자 확정/변경 (예외자/사유 확인) 결과표 등록,상시,analysis_report,단일 프로세스를 7단계 성과활동으로 분해,제도
대상자 확정/변경 (예외자/사유 확인),예외자 및 기타 사유 점검,V2-L6-0548,대상자 확정/변경 (예외자/사유 확인),변경 (예외자 확정,상시,approval_doc,단일 프로세스를 7단계 성과활동으로 분해,제도
대상자 확정/변경 (예외자/사유 확인),대상자 점검/확정,V2-L6-0549,대상자 확정/변경 (예외자/사유 확인),변경 (예외자 발송 완료,상시,notification_doc,단일 프로세스를 7단계 성과활동으로 분해,제도
대상자 확정/변경 (예외자/사유 확인),대상자 점검/확정,V2-L6-0550,대상자 확정/변경 (예외자/사유 확인),사유 확인) 심사의결서 확정,상시,approval_doc,단일 프로세스를 7단계 성과활동으로 분해,제도
대상자 확정/변경 (예외자/사유 확인),대상자 점검/확정,V2-L6-0551,대상자 확정/변경 (예외자/사유 확인),사유 확인) 결과통보서 발송 완료,상시,notification_doc,단일 프로세스를 7단계 성과활동으로 분해,제도
승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정,V2-L6-0552,승인자/부서장 매핑 확정/변경,승인자/부서장 매핑 확정/변경 기준서 확정,상시,approval_doc,단일 프로세스를 7단계 성과활동으로 분해,제도
승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정,V2-L6-0553,승인자/부서장 매핑 확정/변경,중간 승인자/부서장 매핑 확정/변경 결과표 등록,상시,analysis_report,단일 프로세스를 7단계 성과활동으로 분해,제도
승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정,V2-L6-0554,승인자/부서장 매핑 확정/변경,중간 승인자/부서장 매핑 확정/변경 결과표 등록,상시,analysis_report,단일 프로세스를 7단계 성과활동으로 분해,제도
승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정,V2-L6-0555,승인자/부서장 매핑 확정/변경,승인자 확정,상시,approval_doc,단일 프로세스를 7단계 성과활동으로 분해,제도
승인자/부서장 매핑 확정/변경,"HRBP, 인사 컨택포인트에 가이드 병행",V2-L6-0556,승인자/부서장 매핑 확정/변경,승인자 발송,상시,notification_doc,단일 프로세스를 7단계 성과활동으로 분해,제도
승인자/부서장 매핑 확정/변경,"HRBP, 인사 컨택포인트에 가이드 병행",V2-L6-0557,승인자/부서장 매핑 확정/변경,변경 심사의결서 확정,상시,approval_doc,단일 프로세스를 7단계 성과활동으로 분해,제도
승인자/부서장 매핑 확정/변경,"HRBP, 인사 컨택포인트에 가이드 병행",V2-L6-0558,승인자/부서장 매핑 확정/변경,변경 결과통보서 발송 완료,상시,notification_doc,단일 프로세스를 7단계 성과활동으로 분해,제도
역량진단 운영 및 임직원 소통,안내문 작성 및 전사 메일링 안내,V2-L6-0559,역량진단 운영 및 임직원 소통,역량진단  및 임직원 소통 기준서 확정,상시,approval_doc,단일 프로세스를 6단계 성과활동으로 분해,제도
역량진단 운영 및 임직원 소통,안내문 작성 및 전사 메일링 안내,V2-L6-0560,역량진단 운영 및 임직원 소통,중간 역량진단  및 임직원 소통 결과표 등록,상시,analysis_report,단일 프로세스를 6단계 성과활동으로 분해,제도
역량진단 운영 및 임직원 소통,부서원/부서장 가이드 배포,V2-L6-0561,역량진단 운영 및 임직원 소통,중간 역량진단  및 임직원 소통 결과표 등록,상시,analysis_report,단일 프로세스를 6단계 성과활동으로 분해,제도
역량진단 운영 및 임직원 소통,부서원/부서장 가이드 배포,V2-L6-0562,역량진단 운영 및 임직원 소통,임직원 소통 심사의결서 확정,상시,approval_doc,단일 프로세스를 6단계 성과활동으로 분해,제도
역량진단 운영 및 임직원 소통,역량진단 사전/사후세션 운영,V2-L6-0563,역량진단 운영 및 임직원 소통,역량진단 발송 완료,상시,notification_doc,단일 프로세스를 6단계 성과활동으로 분해,제도
역량진단 운영 및 임직원 소통,역량진단 사전/사후세션 운영,V2-L6-0564,역량진단 운영 및 임직원 소통,임직원 소통 결과통보서 발송 완료,상시,notification_doc,단일 프로세스를 6단계 성과활동으로 분해,제도
가이드 수립/배포 및 시스템 준비,임직원 가이드 작성/배포,V2-L6-0612,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 기준서 확정,상시,approval_doc,단일 프로세스를 9단계 성과활동으로 분해,제도
가이드 수립/배포 및 시스템 준비,임직원 가이드 작성/배포,V2-L6-0613,가이드 수립/배포 및 시스템 준비,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,상시,analysis_report,단일 프로세스를 9단계 성과활동으로 분해,제도
가이드 수립/배포 및 시스템 준비,임직원 가이드 작성/배포,V2-L6-0614,가이드 수립/배포 및 시스템 준비,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,상시,analysis_report,단일 프로세스를 9단계 성과활동으로 분해,제도
가이드 수립/배포 및 시스템 준비,연봉계약 예외 기준 가이드 배포(인사담당자),V2-L6-0615,가이드 수립/배포 및 시스템 준비,가이드 수립 확정,상시,approval_doc,단일 프로세스를 9단계 성과활동으로 분해,제도
가이드 수립/배포 및 시스템 준비,연봉계약 예외 기준 가이드 배포(인사담당자),V2-L6-0616,가이드 수립/배포 및 시스템 준비,가이드 수립 발송 완료,상시,notification_doc,단일 프로세스를 9단계 성과활동으로 분해,제도
가이드 수립/배포 및 시스템 준비,연봉책정 시스템 셋팅,V2-L6-0617,가이드 수립/배포 및 시스템 준비,시스템 준비 심사의결서 확정,상시,approval_doc,단일 프로세스를 9단계 성과활동으로 분해,제도
가이드 수립/배포 및 시스템 준비,연봉책정 시스템 셋팅,V2-L6-0618,가이드 수립/배포 및 시스템 준비,배포 확정,상시,approval_doc,단일 프로세스를 9단계 성과활동으로 분해,제도
가이드 수립/배포 및 시스템 준비,비연봉제 연간급여 시스템,V2-L6-0619,가이드 수립/배포 및 시스템 준비,배포 발송 완료,상시,notification_doc,단일 프로세스를 9단계 성과활동으로 분해,제도
가이드 수립/배포 및 시스템 준비,비연봉제 연간급여 시스템,V2-L6-0620,가이드 수립/배포 및 시스템 준비,시스템 준비 결과통보서 발송 완료,상시,notification_doc,단일 프로세스를 9단계 성과활동으로 분해,제도
결과 분석/보고 및 결과 안내,연도별 연봉책정 현황 분석,V2-L6-0644,결과 분석/보고 및 결과 안내,결과 분석/보고 및 결과 안내 기준서 확정,상시,approval_doc,단일 프로세스를 9단계 성과활동으로 분해,제도
결과 분석/보고 및 결과 안내,연도별 연봉책정 현황 분석,V2-L6-0645,결과 분석/보고 및 결과 안내,중간 결과 분석/보고 및 결과 안내 결과표 등록,상시,analysis_report,단일 프로세스를 9단계 성과활동으로 분해,제도
결과 분석/보고 및 결과 안내,연도별 연봉책정 현황 분석,V2-L6-0646,결과 분석/보고 및 결과 안내,중간 결과 분석/보고 및 결과 안내 결과표 등록,상시,analysis_report,단일 프로세스를 9단계 성과활동으로 분해,제도
결과 분석/보고 및 결과 안내,연봉계약서 안내 메일링,V2-L6-0647,결과 분석/보고 및 결과 안내,결과 분석 확정,상시,approval_doc,단일 프로세스를 9단계 성과활동으로 분해,제도
결과 분석/보고 및 결과 안내,연봉계약서 안내 메일링,V2-L6-0648,결과 분석/보고 및 결과 안내,결과 분석 발송 완료,상시,notification_doc,단일 프로세스를 9단계 성과활동으로 분해,제도
결과 분석/보고 및 결과 안내,연봉계약서 안내 메일링,V2-L6-0649,결과 분석/보고 및 결과 안내,결과 안내 심사의결서 확정,상시,approval_doc,단일 프로세스를 9단계 성과활동으로 분해,제도
