[AS-IS] L3,[AS-IS] L4,[AS-IS] L5,[AS-IS] L6,[TO-BE] L3,[TO-BE] L4,[TO-BE] L5,[TO-BE] L6,추천 주체,전략 사유
제도,시상,시상 운영 및 임직원 소통,추천 과제 접수 진행,제도,시상,시상 운영 및 임직원 소통,추천 과제 접수 진행 결과 리포트 취합,Digital Worker,실행 결과의 기계적 수합
제도,시상,시상 운영 및 임직원 소통,사업부별 후보 추천 1차 검토,제도,시상,시상 운영 및 임직원 소통,사업부별 후보 추천 1차 검토 대상자/기준 취합,Digital Worker,시스템 및 메일 데이터 기초 수합
제도,시상,시상 운영 및 임직원 소통,사업부별 후보 추천 1차 검토,제도,시상,시상 운영 및 임직원 소통,사업부별 후보 추천 1차 검토 결과 확정,HR,정성적 판단 및 최종 의사결정
제도,시상,시상 운영 및 임직원 소통,사업부별 후보 추천 1차 검토,제도,시상,시상 운영 및 임직원 소통,사업부별 후보 추천 1차 검토 결과 통보 발송,Digital Worker,확정 결과의 시스템 일괄 발송
제도,시상,시상 운영 및 임직원 소통,제출과제 참여자 명단 1차 인사검증,제도,시상,시상 운영 및 임직원 소통,제출과제 참여자 명단 1차 인사검증 기초 자료 취합,Digital Worker,단순 데이터 수집
제도,시상,시상 운영 및 임직원 소통,제출과제 참여자 명단 1차 인사검증,제도,시상,시상 운영 및 임직원 소통,제출과제 참여자 명단 1차 인사검증 최종 결과 확정,HR,담당자 최종 검토 및 확정
제도,시상,시상 운영 및 임직원 소통,각 분과별/사업부별 제출과제 취합,제도,시상,시상 운영 및 임직원 소통,각 분과별/사업부별 제출과제 취합 기초 자료 취합,Digital Worker,단순 데이터 수집
제도,시상,시상 운영 및 임직원 소통,각 분과별/사업부별 제출과제 취합,제도,시상,시상 운영 및 임직원 소통,각 분과별/사업부별 제출과제 취합 최종 결과 확정,HR,담당자 최종 검토 및 확정
제도,시상,시상 운영 및 임직원 소통,사업부별 심사위원 선정 및 참여요청,제도,시상,시상 운영 및 임직원 소통,사업부별 심사위원 선정 및 참여요청 대상자/기준 취합,Digital Worker,시스템 및 메일 데이터 기초 수합
제도,시상,시상 운영 및 임직원 소통,사업부별 심사위원 선정 및 참여요청,제도,시상,시상 운영 및 임직원 소통,사업부별 심사위원 선정 및 참여요청 결과 확정,HR,정성적 판단 및 최종 의사결정
제도,시상,시상 운영 및 임직원 소통,사업부별 심사위원 선정 및 참여요청,제도,시상,시상 운영 및 임직원 소통,사업부별 심사위원 선정 및 참여요청 결과 통보 발송,Digital Worker,확정 결과의 시스템 일괄 발송
제도,시상,시상 운영 및 임직원 소통,분과내 점수과제 심사기준 확정,제도,시상,시상 운영 및 임직원 소통,분과내 점수과제 심사기준 확정 대상자/기준 취합,Digital Worker,시스템 및 메일 데이터 기초 수합
제도,시상,시상 운영 및 임직원 소통,분과내 점수과제 심사기준 확정,제도,시상,시상 운영 및 임직원 소통,분과내 점수과제 심사기준 확정 결과 확정,HR,정성적 판단 및 최종 의사결정
제도,시상,시상 운영 및 임직원 소통,분과내 점수과제 심사기준 확정,제도,시상,시상 운영 및 임직원 소통,분과내 점수과제 심사기준 확정 결과 통보 발송,Digital Worker,확정 결과의 시스템 일괄 발송
제도,시상,시상 운영 및 임직원 소통,분과별 심사실시,제도,시상,시상 운영 및 임직원 소통,분과별 심사실시 대상자/기준 취합,Digital Worker,시스템 및 메일 데이터 기초 수합
제도,시상,시상 운영 및 임직원 소통,분과별 심사실시,제도,시상,시상 운영 및 임직원 소통,분과별 심사실시 결과 확정,HR,정성적 판단 및 최종 의사결정
제도,시상,시상 운영 및 임직원 소통,분과별 심사실시,제도,시상,시상 운영 및 임직원 소통,분과별 심사실시 결과 통보 발송,Digital Worker,확정 결과의 시스템 일괄 발송
제도,시상,심사결과 취합/분석 및 최종 안내,주요 과제 내용 정리,제도,시상,심사결과 취합/분석 및 최종 안내,주요 과제 내용 정리 기초 자료 취합,Digital Worker,단순 데이터 수집
제도,시상,심사결과 취합/분석 및 최종 안내,주요 과제 내용 정리,제도,시상,심사결과 취합/분석 및 최종 안내,주요 과제 내용 정리 최종 결과 확정,HR,담당자 최종 검토 및 확정
제도,시상,심사결과 취합/분석 및 최종 안내,심사결과 조율,제도,시상,심사결과 취합/분석 및 최종 안내,심사결과 조율 대상자/기준 취합,Digital Worker,시스템 및 메일 데이터 기초 수합
제도,시상,심사결과 취합/분석 및 최종 안내,심사결과 조율,제도,시상,심사결과 취합/분석 및 최종 안내,심사결과 조율 결과 확정,HR,정성적 판단 및 최종 의사결정
제도,시상,심사결과 취합/분석 및 최종 안내,심사결과 조율,제도,시상,심사결과 취합/분석 및 최종 안내,심사결과 조율 결과 통보 발송,Digital Worker,확정 결과의 시스템 일괄 발송
제도,시상,심사결과 취합/분석 및 최종 안내,최종 선정안 작성,제도,시상,심사결과 취합/분석 및 최종 안내,최종 선정안 작성 기초 데이터 추출,Digital Worker,Workday 등 시스템 리포트 확보
제도,시상,심사결과 취합/분석 및 최종 안내,최종 선정안 작성,제도,시상,심사결과 취합/분석 및 최종 안내,최종 선정안 작성 분석 결과/기안서 확정,HR,인사적 통찰이 포함된 최종안 확정
제도,시상,심사결과 취합/분석 및 최종 안내,후보자 검증/정리,제도,시상,심사결과 취합/분석 및 최종 안내,후보자 검증/정리 기초 자료 취합,Digital Worker,단순 데이터 수집
제도,시상,심사결과 취합/분석 및 최종 안내,후보자 검증/정리,제도,시상,심사결과 취합/분석 및 최종 안내,후보자 검증/정리 최종 결과 확정,HR,담당자 최종 검토 및 확정
제도,시상,심사결과 취합/분석 및 최종 안내,수상자 개인별 안내,제도,시상,심사결과 취합/분석 및 최종 안내,수상자 개인별 안내 문구 및 대상자 확정,HR,안내 내용의 적절성 검토
제도,시상,심사결과 취합/분석 및 최종 안내,수상자 개인별 안내,제도,시상,심사결과 취합/분석 및 최종 안내,수상자 개인별 안내 알림 발송,Digital Worker,시스템을 통한 일괄 전송
제도,시상,심사결과 취합/분석 및 최종 안내,"부서장, 조직내 안내",제도,시상,심사결과 취합/분석 및 최종 안내,"부서장, 조직내 안내 문구 및 대상자 확정",HR,안내 내용의 적절성 검토
제도,시상,심사결과 취합/분석 및 최종 안내,"부서장, 조직내 안내",제도,시상,심사결과 취합/분석 및 최종 안내,"부서장, 조직내 안내 알림 발송",Digital Worker,시스템을 통한 일괄 전송
제도,시상,후속 조치,시상식 준비/안내/실시/반응 보고,제도,시상,후속 조치,시상식 준비/안내/실시/반응 보고 일정 및 자원 확정,HR,복잡한 일정 조율 및 기획
제도,시상,후속 조치,시상식 준비/안내/실시/반응 보고,제도,시상,후속 조치,시상식 준비/안내/실시/반응 보고 참석 안내문 발송,Digital Worker,대상자 대량 알림
제도,시상,후속 조치,시상식 준비/안내/실시/반응 보고,제도,시상,후속 조치,시상식 준비/안내/실시/반응 보고 결과 리포트 취합,Digital Worker,실행 결과의 기계적 수합
제도,시상,후속 조치,"상패, 상장, 부상 준비",제도,시상,후속 조치,"상패, 상장, 부상 준비 일정 및 자원 확정",HR,복잡한 일정 조율 및 기획
제도,시상,후속 조치,"상패, 상장, 부상 준비",제도,시상,후속 조치,"상패, 상장, 부상 준비 참석 안내문 발송",Digital Worker,대상자 대량 알림
제도,시상,후속 조치,"상패, 상장, 부상 준비",제도,시상,후속 조치,"상패, 상장, 부상 준비 결과 리포트 취합",Digital Worker,실행 결과의 기계적 수합
제도,시상,후속 조치,시상이력 입력,제도,시상,후속 조치,시상이력 입력 증빙 데이터 대조,Digital Worker,시스템 데이터와 입력값 대조
제도,시상,후속 조치,시상이력 입력,제도,시상,후속 조치,시상이력 입력 시스템 등록,Digital Worker,확정값의 기계적 적재
제도,시상,후속 조치,시상금 지급,제도,시상,후속 조치,시상금 지급 기초 자료 취합,Digital Worker,단순 데이터 수집
제도,시상,후속 조치,시상금 지급,제도,시상,후속 조치,시상금 지급 최종 결과 확정,HR,담당자 최종 검토 및 확정
제도,시상,후속 조치,인사가점 조치,제도,시상,후속 조치,인사가점 조치 기초 자료 취합,Digital Worker,단순 데이터 수집
제도,시상,후속 조치,인사가점 조치,제도,시상,후속 조치,인사가점 조치 최종 결과 확정,HR,담당자 최종 검토 및 확정
제도,징계,가이드 수립/배포 및 시스템 준비,전사 징계규정 관리 (상벌규정),제도,징계,가이드 수립/배포 및 시스템 준비,전사 징계규정 관리 (상벌규정) 기초 자료 취합,Digital Worker,단순 데이터 수집
제도,징계,가이드 수립/배포 및 시스템 준비,전사 징계규정 관리 (상벌규정),제도,징계,가이드 수립/배포 및 시스템 준비,전사 징계규정 관리 (상벌규정) 최종 결과 확정,HR,담당자 최종 검토 및 확정
제도,징계,가이드 수립/배포 및 시스템 준비,징계 운영 기조 및 기준 수립,제도,징계,가이드 수립/배포 및 시스템 준비,징계 운영 기조 및 기준 수립 일정 및 자원 확정,HR,복잡한 일정 조율 및 기획
제도,징계,가이드 수립/배포 및 시스템 준비,징계 운영 기조 및 기준 수립,제도,징계,가이드 수립/배포 및 시스템 준비,징계 운영 기조 및 기준 수립 참석 안내문 발송,Digital Worker,대상자 대량 알림
제도,징계,가이드 수립/배포 및 시스템 준비,징계 운영 기조 및 기준 수립,제도,징계,가이드 수립/배포 및 시스템 준비,징계 운영 기조 및 기준 수립 결과 리포트 취합,Digital Worker,실행 결과의 기계적 수합
제도,징계,가이드 수립/배포 및 시스템 준비,징계양정 가이드 관리(인사포털),제도,징계,가이드 수립/배포 및 시스템 준비,징계양정 가이드 관리(인사포털) 기초 자료 취합,Digital Worker,단순 데이터 수집
제도,징계,가이드 수립/배포 및 시스템 준비,징계양정 가이드 관리(인사포털),제도,징계,가이드 수립/배포 및 시스템 준비,징계양정 가이드 관리(인사포털) 최종 결과 확정,HR,담당자 최종 검토 및 확정
제도,징계,가이드 수립/배포 및 시스템 준비,징계시스템 운영/관리,제도,징계,가이드 수립/배포 및 시스템 준비,징계시스템 운영/관리 일정 및 자원 확정,HR,복잡한 일정 조율 및 기획
제도,징계,가이드 수립/배포 및 시스템 준비,징계시스템 운영/관리,제도,징계,가이드 수립/배포 및 시스템 준비,징계시스템 운영/관리 참석 안내문 발송,Digital Worker,대상자 대량 알림
제도,징계,가이드 수립/배포 및 시스템 준비,징계시스템 운영/관리,제도,징계,가이드 수립/배포 및 시스템 준비,징계시스템 운영/관리 결과 리포트 취합,Digital Worker,실행 결과의 기계적 수합
제도,징계,징계 검토 및 상벌위원회 운영,징계여부 및 양정수준 판단 (과거 유사사례 참고),제도,징계,징계 검토 및 상벌위원회 운영,징계여부 및 양정수준 판단 (과거 유사사례 참고) 기초 자료 취합,Digital Worker,단순 데이터 수집
제도,징계,징계 검토 및 상벌위원회 운영,징계여부 및 양정수준 판단 (과거 유사사례 참고),제도,징계,징계 검토 및 상벌위원회 운영,징계여부 및 양정수준 판단 (과거 유사사례 참고) 최종 결과 확정,HR,담당자 최종 검토 및 확정
제도,징계,징계 검토 및 상벌위원회 운영,징계 관련 법무 검토,제도,징계,징계 검토 및 상벌위원회 운영,징계 관련 법무 검토 대상자/기준 취합,Digital Worker,시스템 및 메일 데이터 기초 수합
제도,징계,징계 검토 및 상벌위원회 운영,징계 관련 법무 검토,제도,징계,징계 검토 및 상벌위원회 운영,징계 관련 법무 검토 결과 확정,HR,정성적 판단 및 최종 의사결정
제도,징계,징계 검토 및 상벌위원회 운영,징계 관련 법무 검토,제도,징계,징계 검토 및 상벌위원회 운영,징계 관련 법무 검토 결과 통보 발송,Digital Worker,확정 결과의 시스템 일괄 발송
